date,open,high,low,close
1613692800000,3.09210000,3.15160000,3.05010000,3.05080000
1613696400000,3.05080000,3.08890000,2.93360000,2.94560000
1613700000000,2.94440000,2.96000000,2.80450000,2.89900000
1613703600000,2.89530000,3.01340000,2.81920000,2.87660000
1613707200000,2.87680000,2.92000000,2.83000000,2.89500000
1613710800000,2.89630000,2.94550000,2.82160000,2.82350000
1613714400000,2.82350000,2.91830000,2.82200000,2.85990000
1613718000000,2.85990000,2.96000000,2.85610000,2.95450000
1613721600000,2.95430000,3.01400000,2.91000000,2.91500000
1613725200000,2.91500000,2.95080000,2.83010000,2.83500000
1613728800000,2.83500000,2.94000000,2.83000000,2.89700000
1613732400000,2.89990000,2.90500000,2.85000000,2.86090000
1613736000000,2.86090000,2.90000000,2.84530000,2.86190000
1613739600000,2.86180000,2.91000000,2.84010000,2.85930000
1613743200000,2.85610000,2.90000000,2.81420000,2.81810000
1613746800000,2.81490000,2.84730000,2.79000000,2.79000000
1613750400000,2.79020000,2.79930000,2.65000000,2.73410000
1613754000000,2.73400000,2.79870000,2.73290000,2.79480000
1613757600000,2.79580000,2.79580000,2.76100000,2.77940000
1613761200000,2.78010000,2.85300000,2.74100000,2.85000000
1613764800000,2.84600000,2.85000000,2.74000000,2.76230000
1613768400000,2.76880000,2.78520000,2.73810000,2.76940000
1613772000000,2.77460000,2.78520000,2.70100000,2.74820000
1613775600000,2.75470000,2.81000000,2.67000000,2.79310000
1613779200000,2.79690000,2.80000000,2.56010000,2.61000000
1613782800000,2.60050000,2.65000000,2.53770000,2.61610000
1613786400000,2.61610000,2.74960000,2.58590000,2.68920000
1613790000000,2.68900000,2.72590000,2.62820000,2.68000000
1613793600000,2.68000000,2.70000000,2.61800000,2.68700000
1613797200000,2.68410000,2.74500000,2.67500000,2.69780000
1613800800000,2.69790000,2.71550000,2.66980000,2.70050000
1613804400000,2.70300000,2.70630000,2.63480000,2.67300000
1613808000000,2.67300000,2.74990000,2.67000000,2.72870000
1613811600000,2.72840000,2.87210000,2.70000000,2.84200000
1613815200000,2.84200000,2.86000000,2.77710000,2.83620000
1613818800000,2.83110000,2.87000000,2.80380000,2.82110000
1613822400000,2.82130000,2.86000000,2.75960000,2.77620000
1613826000000,2.77700000,2.79040000,2.70010000,2.72000000
1613829600000,2.72050000,2.77000000,2.58970000,2.63410000
1613833200000,2.63100000,2.72480000,2.60000000,2.63860000
1613836800000,2.64420000,2.72920000,2.62010000,2.71020000
1613840400000,2.71940000,2.73060000,2.66770000,2.67260000
1613844000000,2.67350000,2.67960000,2.63000000,2.65230000
1613847600000,2.65800000,2.67170000,2.62900000,2.64620000
1613851200000,2.64620000,2.69900000,2.63250000,2.66720000
1613854800000,2.67000000,2.68030000,2.61000000,2.62490000
1613858400000,2.62030000,2.62610000,2.50800000,2.58630000
1613862000000,2.58640000,2.66740000,2.52010000,2.63640000
1613865600000,2.63710000,2.65500000,2.55000000,2.60820000
1613869200000,2.61230000,2.66000000,2.60810000,2.65100000
1613872800000,2.64980000,2.75600000,2.64220000,2.68710000
1613876400000,2.69500000,2.73030000,2.61690000,2.62000000
1613880000000,2.61990000,2.64550000,2.60000000,2.63300000
1613883600000,2.63220000,2.65000000,2.60000000,2.60680000
1613887200000,2.60990000,2.63240000,2.60000000,2.61530000
1613890800000,2.61530000,2.70000000,2.60000000,2.60000000
1613894400000,2.60000000,2.67700000,2.60000000,2.65500000
1613898000000,2.65400000,2.67000000,2.60610000,2.64130000
1613901600000,2.63730000,2.66000000,2.61270000,2.62950000
1613905200000,2.62670000,2.66740000,2.61940000,2.64870000
1613908800000,2.64870000,2.72000000,2.63300000,2.64520000
1613912400000,2.64800000,2.67390000,2.62500000,2.64140000
1613916000000,2.64140000,2.66960000,2.62000000,2.66920000
1613919600000,2.66940000,2.70000000,2.64680000,2.69400000
1613923200000,2.69400000,2.78670000,2.65120000,2.72450000
1613926800000,2.72520000,2.79990000,2.68000000,2.77690000
1613930400000,2.77990000,2.90000000,2.71900000,2.82770000
1613934000000,2.82750000,2.89000000,2.78200000,2.83640000
1613937600000,2.83970000,2.83970000,2.68000000,2.74100000
1613941200000,2.74610000,2.77520000,2.71050000,2.71170000
1613944800000,2.71170000,2.83340000,2.71120000,2.78670000
1613948400000,2.78000000,2.82700000,2.75960000,2.77150000
1613952000000,2.77160000,2.81100000,2.70000000,2.70560000
1613955600000,2.70300000,2.74550000,2.67440000,2.70990000
1613959200000,2.70210000,2.74180000,2.68000000,2.72990000
1613962800000,2.72990000,2.98900000,2.72380000,2.80900000
1613966400000,2.80900000,2.95900000,2.74680000,2.87260000
1613970000000,2.87220000,2.93440000,2.72280000,2.73810000
1613973600000,2.73790000,2.84390000,2.71500000,2.80190000
1613977200000,2.80930000,2.81090000,2.74300000,2.77350000
1613980800000,2.77380000,2.79950000,2.71010000,2.71020000
1613984400000,2.71020000,2.74850000,2.61630000,2.62000000
1613988000000,2.62420000,2.67790000,2.54000000,2.62810000
1613991600000,2.62800000,2.68000000,2.60030000,2.61100000
1613995200000,2.61100000,2.62820000,2.22000000,2.50380000
1613998800000,2.50110000,2.51560000,2.26620000,2.27280000
1614002400000,2.27270000,2.48680000,1.92000000,2.47490000
1614006000000,2.46030000,2.47990000,2.30090000,2.40110000
1614009600000,2.40110000,2.47090000,2.36390000,2.39010000
1614013200000,2.39110000,2.39820000,2.20150000,2.22770000
1614016800000,2.22800000,2.34000000,2.18620000,2.28700000
1614020400000,2.28760000,2.37210000,2.27900000,2.35600000
1614024000000,2.35900000,2.44900000,2.35070000,2.42390000
1614027600000,2.42290000,2.58000000,2.40200000,2.57990000
1614031200000,2.57700000,2.57990000,2.40010000,2.44520000
1614034800000,2.44510000,2.47450000,2.40010000,2.45500000
